 1.23160000000000E+0002  8.71276855468750E+0000  2.08435058593750E+0000 
 1.23660000000000E+0002  8.70971679687500E+0000  2.08129882812500E+0000 
 1.24160000000000E+0002  8.71276855468750E+0000  2.07214355468750E+0000 
 1.24660000000000E+0002  8.71582031250000E+0000  2.06909179687500E+0000 
 1.25160000000000E+0002  8.72192382812500E+0000  2.05993652343750E+0000 
 1.25660000000000E+0002  8.72192382812500E+0000  2.05688476562500E+0000 
 1.26160000000000E+0002  8.71582031250000E+0000  2.05993652343750E+0000 
 1.26660000000000E+0002  8.71582031250000E+0000  2.05078125000000E+0000 
 1.27160000000000E+0002  8.71582031250000E+0000  2.04772949218750E+0000 
 1.27660000000000E+0002  8.70971679687500E+0000  2.04162597656250E+0000 
 1.28160000000000E+0002  8.71276855468750E+0000  2.03857421875000E+0000 
 1.28660000000000E+0002  8.70666503906250E+0000  2.03857421875000E+0000 
 1.29160000000000E+0002  8.70666503906250E+0000  2.03247070312500E+0000 
 1.29660000000000E+0002  8.70666503906250E+0000  2.03247070312500E+0000 
 1.30160000000000E+0002  8.70361328125000E+0000  2.03247070312500E+0000 
 1.30660000000000E+0002  8.70056152343750E+0000  2.02331542968750E+0000 
 1.31160000000000E+0002  8.70056152343750E+0000  2.02026367187500E+0000 
 1.31660000000000E+0002  8.69750976562500E+0000  2.01110839843750E+0000 
 1.32160000000000E+0002  8.70056152343750E+0000  2.01110839843750E+0000 
 1.32660000000000E+0002  8.70056152343750E+0000  2.00500488281250E+0000 
 1.33160000000000E+0002  8.69445800781250E+0000  2.00195312500000E+0000 
 1.33660000000000E+0002  8.69140625000000E+0000  1.99279785156250E+0000 
 1.34160000000000E+0002  8.69140625000000E+0000  1.98974609375000E+0000 
 1.34660000000000E+0002  8.68835449218750E+0000  1.97448730468750E+0000 
 1.35160000000000E+0002  8.67919921875000E+0000  1.96228027343750E+0000 
 1.35660000000000E+0002  8.67614746093750E+0000  1.95617675781250E+0000 
 1.36160000000000E+0002  8.67919921875000E+0000  1.94702148437500E+0000 
 1.36660000000000E+0002  8.67309570312500E+0000  1.94091796875000E+0000 
 1.37160000000000E+0002  8.66699218750000E+0000  1.93481445312500E+0000 
 1.37660000000000E+0002  8.67004394531250E+0000  1.91955566406250E+0000 
 1.38160000000000E+0002  8.67004394531250E+0000  1.91955566406250E+0000 
 1.38660000000000E+0002  8.66394042968750E+0000  1.91345214843750E+0000 
 1.39160000000000E+0002  8.66394042968750E+0000  1.91040039062500E+0000 
 1.39660000000000E+0002  8.66394042968750E+0000  1.90429687500000E+0000 
 1.40160000000000E+0002  8.66088867187500E+0000  1.90429687500000E+0000 
 1.40660000000000E+0002  8.65173339843750E+0000  1.90124511718750E+0000 
 1.41160000000000E+0002  8.65173339843750E+0000  1.89514160156250E+0000 
 1.41660000000000E+0002  8.65478515625000E+0000  1.89514160156250E+0000 
 1.42160000000000E+0002  8.65478515625000E+0000  1.89208984375000E+0000 
 1.42660000000000E+0002  8.66394042968750E+0000  1.89819335937500E+0000 
 1.43160000000000E+0002  8.66394042968750E+0000  1.89208984375000E+0000 
 1.43660000000000E+0002  8.66088867187500E+0000  1.89819335937500E+0000 
 1.44160000000000E+0002  8.65173339843750E+0000  1.88903808593750E+0000 
 1.44660000000000E+0002  8.65173339843750E+0000  1.89514160156250E+0000 
 1.45160000000000E+0002  8.65173339843750E+0000  1.89514160156250E+0000 
 1.45660000000000E+0002  8.64257812500000E+0000  1.90124511718750E+0000 
 1.46160000000000E+0002  8.64257812500000E+0000  1.90124511718750E+0000 
 1.46660000000000E+0002  8.63647460937500E+0000  1.90124511718750E+0000 
 1.47160000000000E+0002  8.63342285156250E+0000  1.90429687500000E+0000 
 1.47660000000000E+0002  8.64562988281250E+0000  1.90734863281250E+0000 
 1.48160000000000E+0002  8.64257812500000E+0000  1.90124511718750E+0000 
 1.48660000000000E+0002  8.63647460937500E+0000  1.88903808593750E+0000 
 1.49160000000000E+0002  8.63952636718750E+0000  1.87988281250000E+0000 
 1.49660000000000E+0002  8.63952636718750E+0000  1.87683105468750E+0000 
 1.50160000000000E+0002  8.63952636718750E+0000  1.86767578125000E+0000 
 1.50660000000000E+0002  8.63952636718750E+0000  1.86157226562500E+0000 
 1.51160000000000E+0002  8.64562988281250E+0000  1.84326171875000E+0000 
 1.51660000000000E+0002  8.64562988281250E+0000  1.83715820312500E+0000 
 1.52160000000000E+0002  8.64868164062500E+0000  1.83410644531250E+0000 
 1.52660000000000E+0002  8.65173339843750E+0000  1.82189941406250E+0000 
 1.53160000000000E+0002  8.64562988281250E+0000  1.81884765625000E+0000 
 1.53660000000000E+0002  8.65783691406250E+0000  1.80053710937500E+0000 
 1.54160000000000E+0002  8.66088867187500E+0000  1.78833007812500E+0000 
 1.54660000000000E+0002  8.66394042968750E+0000  1.77917480468750E+0000 
 1.55160000000000E+0002  8.66394042968750E+0000  1.76086425781250E+0000 
 1.55660000000000E+0002  8.67004394531250E+0000  1.75170898437500E+0000 
 1.56160000000000E+0002  8.67614746093750E+0000  1.73950195312500E+0000 
 1.56660000000000E+0002  8.67614746093750E+0000  1.72729492187500E+0000 
 1.57160000000000E+0002  8.67004394531250E+0000  1.71813964843750E+0000 
 1.57660000000000E+0002  8.67309570312500E+0000  1.71508789062500E+0000 
 1.58160000000000E+0002  8.67309570312500E+0000  1.70593261718750E+0000 
 1.58660000000000E+0002  8.66699218750000E+0000  1.69677734375000E+0000 
 1.59160000000000E+0002  8.66394042968750E+0000  1.69067382812500E+0000 
 1.59660000000000E+0002  8.65783691406250E+0000  1.68151855468750E+0000 
 1.60160000000000E+0002  8.64562988281250E+0000  1.67236328125000E+0000 
 1.60660000000000E+0002  8.64257812500000E+0000  1.66320800781250E+0000 
 1.61160000000000E+0002  8.63952636718750E+0000  1.66015625000000E+0000 
 1.61660000000000E+0002  8.63037109375000E+0000  1.65100097656250E+0000 
 1.62160000000000E+0002  8.62426757812500E+0000  1.64794921875000E+0000 
 1.62660000000000E+0002  8.61816406250000E+0000  1.64794921875000E+0000 
 1.63160000000000E+0002  8.61511230468750E+0000  1.63574218750000E+0000 
 1.63660000000000E+0002  8.60900878906250E+0000  1.63879394531250E+0000 
 1.64160000000000E+0002  8.60595703125000E+0000  1.63879394531250E+0000 
 1.64660000000000E+0002  8.60900878906250E+0000  1.63269042968750E+0000 
 1.65160000000000E+0002  8.59680175781250E+0000  1.62963867187500E+0000 
 1.65660000000000E+0002  8.59375000000000E+0000  1.62353515625000E+0000 
 1.66160000000000E+0002  8.58764648437500E+0000  1.62048339843750E+0000 
 1.66660000000000E+0002  8.58154296875000E+0000  1.62048339843750E+0000 
 1.67160000000000E+0002  8.57849121093750E+0000  1.61437988281250E+0000 
 1.67660000000000E+0002  8.56323242187500E+0000  1.60827636718750E+0000 
 1.68160000000000E+0002  8.56323242187500E+0000  1.60827636718750E+0000 
 1.68660000000000E+0002  8.55712890625000E+0000  1.60827636718750E+0000 
 1.69160000000000E+0002  8.54797363281250E+0000  1.60522460937500E+0000 
 1.69660000000000E+0002  8.54797363281250E+0000  1.59912109375000E+0000 
 1.70160000000000E+0002  8.55407714843750E+0000  1.59606933593750E+0000 
 1.70660000000000E+0002  8.54492187500000E+0000  1.59606933593750E+0000 
 1.71160000000000E+0002  8.55102539062500E+0000  1.58996582031250E+0000 
 1.71660000000000E+0002  8.54492187500000E+0000  1.58081054687500E+0000 
 1.72160000000000E+0002  8.52966308593750E+0000  1.57470703125000E+0000 
 1.72660000000000E+0002  8.52661132812500E+0000  1.57165527343750E+0000 
 1.73160000000000E+0002  8.51440429687500E+0000  1.56860351562500E+0000 
 1.73660000000000E+0002  8.51745605468750E+0000  1.56555175781250E+0000 
 1.74160000000000E+0002  8.51440429687500E+0000  1.55944824218750E+0000 
 1.74660000000000E+0002  8.50219726562500E+0000  1.55029296875000E+0000 
 1.75160000000000E+0002  8.49914550781250E+0000  1.55029296875000E+0000 
 1.75660000000000E+0002  8.48999023437500E+0000  1.54724121093750E+0000 
 1.76160000000000E+0002  8.49914550781250E+0000  1.53808593750000E+0000 
 1.76660000000000E+0002  8.49609375000000E+0000  1.53808593750000E+0000 
 1.77160000000000E+0002  8.48999023437500E+0000  1.52587890625000E+0000 
 1.77660000000000E+0002  8.48999023437500E+0000  1.51977539062500E+0000 
 1.78160000000000E+0002  8.48693847656250E+0000  1.51672363281250E+0000 
 1.78660000000000E+0002  8.48083496093750E+0000  1.50756835937500E+0000 
 1.79160000000000E+0002  8.48083496093750E+0000  1.50756835937500E+0000 
 1.79660000000000E+0002  8.47473144531250E+0000  1.50756835937500E+0000 
 1.80160000000000E+0002  8.46557617187500E+0000  1.49230957031250E+0000 
 1.80660000000000E+0002  8.45947265625000E+0000  1.48620605468750E+0000 
 1.81160000000000E+0002  8.45947265625000E+0000  1.48010253906250E+0000 
 1.81660000000000E+0002  8.46252441406250E+0000  1.48010253906250E+0000 
 1.82160000000000E+0002  8.45642089843750E+0000  1.47399902343750E+0000 
 1.82660000000000E+0002  8.45336914062500E+0000  1.46789550781250E+0000 
 1.83160000000000E+0002  8.45031738281250E+0000  1.46789550781250E+0000 
 1.83660000000000E+0002  8.44726562500000E+0000  1.46789550781250E+0000 
